NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
5bd2b8b1-f7c7-4be3-879a-018fb47310db,18795203,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/29/1997,29,7,1997,,W Kirk Taing (North Sanday),HY695425,59.268361,-2.535907,70.7,-2.3 to -0.3 m,Sue Scott,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000681,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HY,HY64,HY64W,HY6942,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5bf18cb4-76d8-4229-a3d4-8e3f3664ddd3,18495426,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/23/1990,23,8,1990,,"Risay Causeway (Loch Erisort, Lewis)",NB395233,58.122158,-6.42482,70.7,0.8 to 1.5 m,David Connor,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000031,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NB,NB32,NB32W,NB3923,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5c2a240c-2c1c-46c5-a124-b2ee93bb7f1d,T-MRSNH03500000F41,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/10/2016,,9,2016,9/12/2016,B gh Ghealt,NF856540,57.46705,-7.245761,70.7,,APEM Ltd,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH03500000007,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF85,NF85M,NF8554,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c3acef5-b088-4fed-b900-310666c197f5,T-MRSNH0020000100A,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/10/2006,10,7,2006,,"NE Oronsay, Loch Sunart, Littoral transect L-SUN0706-11",NM59705966,56.666826,-5.923352,7.1,1 to 1.2 m,Aquatic Survey and Monitoring Ltd,,,R,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH00200000004,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM55,NM55Z,NM5959,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c3dbbca-c9a6-4c55-89c3-dfc87a461ead,T-MRMCS00700007856,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,1/18/2009,18,1,2009,,Quarry Tea Rooms,NR996978,56.13144,-5.225652,70.7,-15 to -4 m,Owen Paisley,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS00700000086,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR99,NR99Y,NR9997,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c40fa63-57b8-46f4-8b24-b47289c24e7a,T-MRSNH03000000FE1,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/5/2014,5,8,2014,,Loch Moidart maerl bed transect Z59T,NM636728,56.78679,-5.870733,70.7,-9.3 to -8.7 m,Sue Hamilton,,,F,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH03000000002,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM67,NM67G,NM6372,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c460f9c-b474-4d51-978d-290b4622c3a1,T-MRMCS002000012CB,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,11/1/1999,1,11,1999,,Rubha na Stiure,NR751869,56.02244,-5.609748,70.7,-9 to -2.5 m,Jane Lilley,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS00200000012,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78N,NR7586,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c52b5ef-48b4-4869-a2e4-970c3f3bfc9d,T-MRMCS0200000AF27,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,2/21/2019,21,2,2019,,Laudale pier,NM760599,56.67723,-5.658215,70.7,-22.4 to -5.1 m,Rob Spray,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000063,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM75,NM75U,NM7659,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c53f4e8-9336-4c8a-99bf-eaef0f82eff6,T-MRMCS0170001037F,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/11/2013,11,5,2013,,"""Thesis wreck, Sound of Mull""",NM729402,56.49906,-5.690025,70.7,-30.31 to -3.31 m,Steven Melvin,,,C,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS01700000105,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM74,NM74F,NM7240,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c5d88e0-1592-42e0-931e-1cb780d58a7d,T-MRSNH01800003346,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/22/2011,,9,2011,9/26/2011,Loch Eriboll video survey,NC406559,58.46229,-4.734032,70.7,-15.2 to -14.3 m,Colin Moore,,,R,SACFORN,,,,,,Unconfirmed,HUMAN_OBSERVATION,MRSNH0180000001A,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC45,NC45C,NC4055,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c65f8fb-3363-468a-acb5-85e8bde51cf2,T-MRMCS020000060EF,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,4/17/2018,17,4,2018,,Scotnish narrows,NR758880,56.03285,-5.59939,70.7,-4.3 to 0.2 m,Dawn Watson,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS02000000045,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR78,NR78P,NR7588,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c6b7c38-2c2c-4fc6-8698-561350470bef,T-JNCCMNCR30572339,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/22/1994,22,9,1994,,Lot's Wife (Solway Firth),NX906553,54.88076,-3.70602,70.7,4.91 to 8.3 m,Krystal Hemmingway,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000763,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NX,NX95,NX95C,NX9055,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c725637-07a6-4e87-9638-d9b8cd715113,3991369,CC-BY,"Marine Biological Association, and Biological Records Centre",Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/4/2016,4,9,2016,,Blackness,NT056802,56.0062,-3.514936,10,,"Checkley, Graham",,5,,,,,,,,Accepted,HUMAN_OBSERVATION,iRecord | App,Verified marine records from Indicia-based surveys,dr1429,Marine Biological Association,dp80,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT08,NT08K,NT0580,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5c73684e-ee81-44b7-8974-c88a1d1f72ab,T-MRMCS002000011DB,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/31/1998,31,7,1998,,E98503,NM498865,56.90287,-6.110586,70.7,-10.8 to -5.8 m,Melanie Harding,,,F,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS00200000011,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM48,NM48Y,NM4986,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c746d4e-e8c5-45e1-aa40-734da6a7c5b8,T-MRSNH01600001A55,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/2/2010,2,9,2010,,LL12 2 stills,NS091742,55.92358,-5.056436,70.7,,Seastar Survey Ltd.,,,C,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01600000008,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS07,NS07X,NS0974,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c7681b3-e5fa-43ef-9e23-243793e6234b,18688102,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/7/1994,7,5,1994,,Loch an Obain (Eddrachillis Bay),NC167398,58.308865,-5.129468,70.7,Unknown,Roger Covey,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000473,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NC,NC13,NC13U,NC1639,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5c821af8-7cd2-445f-a7f4-db52829fd67f,18893484,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/5/1989,5,9,1989,,Garelochhead (Gareloch),NS237905,56.075192,-4.83341,70.7,0 to 1 m,Dominic Counsell,,,F,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000028,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS29,NS29F,NS2390,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5c888fbf-92b7-4d83-826d-1d64c7881e83,T-MRMCS0200000509D,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,12/2/2017,2,12,2017,,"""Twin Piers, Arrochar""",NN282036,56.19418,-4.769267,70.7,-0.8 to 3.2 m,Rob Spray,,,F,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS0200000002D,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NN,NN20,NN20W,NN2803,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5c92c4ee-3523-4bea-86a5-783d6dd237a4,18677727,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/27/1997,27,5,1997,,Station 1,HY382142,59.010849,-3.076877,70.7,-3.5  m,Unicomarine,,,1,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000683,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HY,HY31,HY31X,HY3814,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5c97265e-eba8-4184-8411-b9bda3d60b0d,18482640,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,5/7/1989,7,5,1989,,NW of Shona Beag (Loch Moidart),NM658743,56.801572,-5.836725,70.7,-1.2 to 0 m,Christine Howson,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000027,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM67,NM67M,NM6574,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5caf9609-d510-4e9b-b8f1-203ccefcf26e,T-MRMCS01700010A5B,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,12/7/2013,7,12,2013,,Gutter Sound,ND317965,58.85082,-3.1847,70.7,-15.4 to -13.6 m,Jo Porter,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS0170000010D,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,ND,ND39,ND39D,ND3196,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5cbaeaa9-232f-4ebf-b520-6a4404456019,DASSHDT00000071_4.2455a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,1776-12-31,31,12,1776,,,NO42,56.452184,-2.950446,5000,,,,,p,non-standard abundance unit,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NO,NO42,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5cc57c07-4753-4550-8234-a48747febf80,18838894,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/20/1990,20,8,1990,,"SE of Ardvey (Loch Stockinish, Harris)",NG126926,57.830767,-6.842561,70.7,-4 to -2 m,Ken Cameron,,,R,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000031,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG19,NG19G,NG1292,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5cc90305-860d-4a7e-8449-7be0d052e241,18525925,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/4/1992,4,7,1992,,Chapel Point (Torness),NT742758,55.974946,-2.414173,70.7,Unknown,John Baxter,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000313,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NT,NT77,NT77M,NT7475,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5ccd9c49-efdf-43d1-87df-83c014848445,18789301,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/10/1987,10,8,1987,,"Gutcher, S of Pier, Yell (Linga Sound)",HU549991,60.671823,-0.996222,70.7,Unknown,Iain Dixon,,,F,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000261,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU59,HU59P,HU5499,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5cdba32b-fafb-45a0-b828-2c5939121f89,T-JNCCMNCR60113880,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/15/1980,15,8,1980,,Inner Loch na Beiste (Loch Alsh),NG752252,57.262492,-5.728614,70.7,-15 to -1 m,Andrew Mounter,,,R,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,JNCCMNCR60000051,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG72,NG72M,NG7525,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5cf0bf71-8a09-49eb-9b48-9c14c937a4a3,T-JNCCMNCR30599119,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,10/12/1994,12,10,1994,,E of Port na h-Uamha (Loch Sunart),NM73806249,56.699228,-5.696279,7.1,Unknown,Mark Irvine,,,P,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR30000497,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NM,NM76,NM76G,NM7362,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5cf5b2eb-defb-4856-af64-b29efa062450,18444444,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,2/1/1978,,2,1978,10/1/1978,"Balnabraid Glen Foot, Saddell (Kintyre)",NR769156,55.383975,-5.522803,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000049,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NR,NR71,NR71S,NR7615,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5cfd24f3-ce12-4bac-8f96-f6d9db54285c,T-MRMCS02000001FB6,CC-BY,Seasearch,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/2/2016,2,6,2016,,"""Conservation Bay, Strome""",NG855350,57.35528,-5.566172,70.7,-9.3 to -4.3 m,Sarah Bowen,,,O,SACFORN,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,MRMCS0200000001A,Seasearch Marine Surveys in Scotland,dr749,Seasearch,dp119,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NG,NG83,NG83M,NG8535,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5d0728fe-a3b4-41b2-9c81-7969372d74dd,T-MRSNH01200001ACE,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,8/4/2003,4,8,2003,,Head of the Vadills transect TV03LT4,HU28975462,60.274797,-1.478002,7.1,Unknown,Environment & Resource Technology Ltd,,,F,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH01200000008,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,HU,HU25,HU25X,HU2854,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5d14ce2d-5530-4d52-8577-35d908d9220d,18329389,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,6/13/1994,13,6,1994,,"Head of Neavag Bay, Loch Uiskevagh (Head of Neavag",NF853529,57.457333,-7.248694,70.7,-2.5 to -1 m,Frank Fortune,,,O,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000475,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF85,NF85L,NF8552,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5d19b1b4-0cf4-4b4f-b6dc-c3640a44be40,18559181,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,7/12/1984,12,7,1984,,"Loch Sheilavaig (Loch Sheilavaig, South Uist)",NF837407,57.347097,-7.259544,70.7,-7  m,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000058,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF84,NF84F,NF8340,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5d39fa1a-ca8f-42cd-ac26-01c18eee9a93,T-MRSNH033000009A6,OGL,NatureScot,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/7/2015,7,9,2015,,"East of causeway, Sound of Eriskay",NF795135,57.10109,-7.294194,70.7,to -5.8 m,Aquatic Survey and Monitoring Ltd,,,O,SACFORN,,,,,,Accepted,HUMAN_OBSERVATION,MRSNH03300000005,"Species data for Scottish waters held and managed by Scottish Natural Heritage, derived from benthic surveys 1993 to 2018",dr747,NatureScot,dp9,NatureScot,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NF,NF71,NF71W,NF7913,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
5d3ab020-81e2-47e9-8c64-816ff01c76e4,DASSHDT00000071_4.1925a_107381,CC-BY-NC,Marine Biological Association,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,1776-12-31,31,12,1776,,,NS16D,55.85,-5.033333,1000,,,,,,,,,,,,Accepted - considered correct,MATERIAL_SAMPLE,,1776-1997 Paul F. Clark North East Atlantic Crab Atlas - Version 2.4,dr2563,Marine Biological Association,dp80,MBA,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS16,NS16D,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5d4b462c-6cff-4f4c-9dd0-92baa3fed2fa,18600007,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/1/1982,1,9,1982,,SW of Ardachuple Farm (Loch Riddon),NS010795,55.967611,-5.189379,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000264,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NS,NS07,NS07E,NS0179,United Kingdom of Great Britain and Northern Ireland,Scotland,,
5d64ce77-4cf1-438a-b396-c0a9d6315999,18545133,OGL,Joint Nature Conservation Committee,Carcinus maenas,"(Linnaeus, 1758)",,Green Shore Crab,NBNSYS0000174367,species,PRESENT,9/14/1989,14,9,1989,,St Helena golf links (N Solway),NX178557,54.863276,-4.839687,70.7,Unknown,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,JNCCMNCR10000016,Marine Nature Conservation Review (MNCR) and associated benthic marine data held and managed by JNCC,dr883,Joint Nature Conservation Committee,dp87,,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,NX,NX15,NX15S,NX1755,United Kingdom of Great Britain and Northern Ireland,Scotland,,
